M,1003927,S,7,850
M,1003877,B,9,775
M,1003905,S,3,900
M,1003900,S,9,900
M,1003900,S,5,900
A,1003932,B,5,800
X,1003932,B,5,800
M,1003878,S,5,850
M,1003922,B,1,825
A,1003933,S,8,925
M,1003923,S,7,925
M,1003917,S,1,950
A,1003934,S,1,875
A,1003935,S,1,900
M,1003900,S,4,900
M,1003788,B,1,750
M,1003900,S,6,900
M,1003846,S,6,900
M,1003823,S,2,875
M,1003905,S,8,900
M,1003920,B,3,775
A,1003936,B,4,825
M,1003916,B,4,825
X,1003934,S,1,875
M,1003918,B,3,800
M,1003791,S,10,875
M,1003927,S,5,850
M,1003918,B,10,800
M,1003868,B,8,725
M,1003865,S,3,875
M,1003917,S,5,950
X,1003922,B,1,825
M,1003837,S,5,875
M,1003858,S,1,875
M,1003878,S,6,850
M,1003916,B,6,825
M,1003868,B,2,725
M,1003905,S,10,900
A,1003937,S,8,900
M,1003917,S,9,950
M,1003788,B,2,750
M,1003868,B,10,725
M,1003929,B,1,825
X,1003937,S,8,900
M,1003809,S,1,900
A,1003938,B,9,725
M,1003878,S,1,850
M,1003918,B,2,800
M,1003868,B,2,725
A,1003939,B,9,750
M,1003878,S,2,850
M,1003927,S,9,850
M,1003936,B,2,825
X,1003936,B,2,825
A,1003940,B,4,825
M,1003917,S,2,950
M,1003837,S,3,875
M,1003917,S,4,950
M,1003929,B,3,825
M,1003908,B,7,800
M,1003823,S,7,875
M,1003935,S,8,900
X,1003938,B,9,725
M,1003908,B,3,800
M,1003917,S,9,950
M,1003920,B,2,775
M,1003928,B,2,750
M,1003918,B,5,800
A,1003941,S,5,875
M,1003923,S,8,925
M,1003868,B,7,725
M,1003926,B,1,775
A,1003942,S,5,850
M,1003791,S,3,875
A,1003943,B,3,825
M,1003868,B,4,725
X,1003929,B,3,825
M,1003811,B,5,775
M,1003809,S,10,900
M,1003811,B,10,775
X,1003927,S,9,850
X,1003926,B,1,775
M,1003917,S,4,950
M,1003908,B,2,800
M,1003923,S,1,925
M,1003917,S,5,950
M,1003920,B,4,775
M,1003881,S,3,875
M,1003908,B,7,800
X,1003925,S,8,925
M,1003943,B,7,825
X,1003942,S,5,850
M,1003911,B,7,750
M,1003881,S,2,875
M,1003791,S,8,875
X,1003900,S,6,900
M,1003917,S,9,950
M,1003933,S,6,925
X,1003845,S,1,875
M,1003868,B,7,725
M,1003930,B,4,750
A,1003944,B,4,750
M,1003905,S,8,900
M,1003933,S,1,925
M,1003917,S,1,950
M,1003791,S,4,875
M,1003933,S,10,925
M,1003916,B,9,825
M,1003940,B,10,825
M,1003917,S,2,950
M,1003837,S,2,875
M,1003944,B,2,750
M,1003868,B,3,725
M,1003933,S,6,925
M,1003923,S,9,925
M,1003868,B,4,725
M,1003894,S,4,875
M,1003917,S,10,950
M,1003917,S,1,950
X,1003943,B,7,825
A,1003945,B,3,725
M,1003916,B,2,825
M,1003823,S,1,875
A,1003946,B,5,725
X,1003823,S,1,875
M,1003846,S,10,900
M,1003946,B,1,725
M,1003908,B,8,800
A,1003947,B,2,850
T,1,825
T,S,2,850
X,1003947,B,2,850
X,1003878,S,2,850
A,1003948,B,9,850
A,1003949,S,9,975
X,1003945,B,3,725
X,1003868,B,4,725
X,1003946,B,1,725
M,1003930,B,2,750
M,1003923,S,10,925
M,1003930,B,8,750
M,1003811,B,9,775
M,1003923,S,6,925
M,1003846,S,1,900
M,1003918,B,2,800
M,1003933,S,9,925
A,1003950,S,3,950
X,1003933,S,9,925
M,1003941,S,4,875
M,1003948,B,1,850
A,1003951,B,3,850
M,1003917,S,10,950
M,1003948,B,5,850
M,1003948,B,3,850
M,1003923,S,9,925
M,1003809,S,9,900
M,1003916,B,10,825
M,1003920,B,9,775
M,1003950,S,7,950
M,1003908,B,7,800
M,1003908,B,3,800
A,1003952,S,9,925
X,1003916,B,10,825
M,1003877,B,5,775
M,1003880,S,6,875
M,1003918,B,1,800
X,1003837,S,2,875
M,1003928,B,3,750
M,1003949,S,5,975
M,1003948,B,6,850
M,1003952,S,1,925
M,1003950,S,10,950
M,1003908,B,5,800
M,1003949,S,2,975
M,1003923,S,10,925
M,1003894,S,7,875
A,1003953,B,2,800
M,1003880,S,9,875
M,1003940,B,5,825
A,1003954,B,3,825
M,1003917,S,8,950
X,1003917,S,8,950
M,1003846,S,6,900
X,1003951,B,3,850
M,1003949,S,9,975
M,1003940,B,3,825
M,1003952,S,6,925
M,1003880,S,8,875
M,1003905,S,1,900
M,1003918,B,9,800
M,1003923,S,4,925
M,1003944,B,10,750
M,1003950,S,4,950
X,1003939,B,9,750
X,1003908,B,5,800
M,1003905,S,10,900
M,1003855,B,9,750
M,1003950,S,8,950
M,1003948,B,1,850
M,1003950,S,2,950
M,1003905,S,6,900
M,1003948,B,2,850
M,1003911,B,8,750
A,1003955,S,6,900
A,1003956,B,6,850
M,1003954,B,7,825
A,1003957,B,7,750
M,1003855,B,8,750
M,1003957,B,10,750
M,1003950,S,6,950
M,1003940,B,4,825
M,1003918,B,5,800
M,1003846,S,1,900
X,1003944,B,10,750
M,1003923,S,5,925
M,1003894,S,5,875
M,1003811,B,10,775
M,1003880,S,7,875
A,1003958,S,6,975
M,1003952,S,7,925
X,1003788,B,2,750
M,1003905,S,1,900
M,1003923,S,4,925
M,1003940,B,8,825
M,1003877,B,3,775
M,1003811,B,2,775
M,1003953,B,9,800
M,1003931,S,1,900
M,1003949,S,10,975
M,1003877,B,8,775
A,1003959,B,49,900
T,S,4,875
T,S,1,875
T,S,3,875
T,S,7,875
T,S,2,875
T,S,5,875
T,S,4,875
T,S,9,900
T,S,1,900
T,S,1,900
T,S,1,900
T,S,8,900
T,S,3,900
X,1003959,B,49,900
X,1003791,S,4,875
X,1003858,S,1,875
X,1003865,S,3,875
X,1003880,S,7,875
X,1003881,S,2,875
X,1003894,S,5,875
X,1003941,S,4,875
X,1003809,S,9,900
X,1003846,S,1,900
X,1003905,S,1,900
X,1003931,S,1,900
X,1003935,S,8,900
M,1003955,S,3,900
A,1003960,B,8,875
A,1003961,S,5,1000
X,1003911,B,8,750
X,1003855,B,8,750
X,1003921,B,1,750
X,1003957,B,10,750
X,1003928,B,3,750
X,1003930,B,8,750
X,1003836,B,5,750
M,1003961,S,3,1000
A,1003962,S,1,900
X,1003962,S,1,900
M,1003920,B,5,775
A,1003963,S,10,900
M,1003948,B,7,850
M,1003811,B,1,775
M,1003949,S,7,975
M,1003950,S,3,950
M,1003950,S,8,950
M,1003950,S,1,950
M,1003877,B,1,775
M,1003961,S,2,1000
M,1003950,S,7,950
M,1003950,S,4,950
M,1003960,B,5,875
M,1003953,B,8,800
M,1003960,B,2,875
M,1003956,B,5,850
M,1003961,S,9,1000
M,1003952,S,1,925
M,1003952,S,8,925
M,1003960,B,10,875
M,1003940,B,1,825
M,1003949,S,2,975
X,1003949,S,2,975
M,1003918,B,3,800
A,1003964,S,9,925
A,1003965,S,7,1000
M,1003960,B,3,875
M,1003950,S,2,950
M,1003950,S,8,950
M,1003953,B,6,800
M,1003955,S,2,900
A,1003966,S,2,925
M,1003920,B,3,775
M,1003965,S,6,1000
M,1003950,S,1,950
M,1003954,B,2,825
M,1003960,B,10,875
M,1003953,B,1,800
M,1003956,B,4,850
M,1003811,B,9,775
M,1003958,S,4,975
A,1003967,B,1,825
M,1003948,B,8,850
M,1003956,B,7,850
M,1003964,S,1,925
M,1003966,S,8,925
M,1003811,B,4,775
A,1003968,B,7,775
A,1003969,B,2,800
M,1003958,S,2,975
M,1003940,B,7,825
M,1003948,B,5,850
M,1003966,S,5,925
M,1003966,S,8,925
M,1003960,B,5,875
M,1003958,S,9,975
M,1003956,B,3,850
M,1003958,S,5,975
M,1003950,S,7,950
X,1003954,B,2,825
M,1003958,S,10,975
M,1003955,S,6,900
M,1003958,S,8,975
M,1003956,B,10,850
X,1003953,B,1,800
M,1003956,B,3,850
M,1003950,S,4,950
M,1003965,S,4,1000
A,1003970,S,4,925
X,1003940,B,7,825
M,1003956,B,7,850
M,1003969,B,3,800
M,1003958,S,1,975
M,1003958,S,7,975
X,1003956,B,7,850
M,1003958,S,8,975
M,1003960,B,3,875
M,1003963,S,8,900
M,1003965,S,10,1000
M,1003948,B,8,850
M,1003967,B,4,825
M,1003950,S,9,950
A,1003971,B,9,800
M,1003960,B,2,875
M,1003963,S,10,900
M,1003970,S,3,925
M,1003920,B,10,775
M,1003920,B,4,775
M,1003811,B,6,775
X,1003955,S,6,900
M,1003967,B,9,825
M,1003811,B,2,775
M,1003923,S,5,925
M,1003971,B,10,800
M,1003811,B,1,775
M,1003967,B,3,825
M,1003960,B,9,875
A,1003972,B,6,775
M,1003923,S,3,925
M,1003961,S,1,1000
A,1003973,B,4,850
A,1003974,B,9,800
M,1003958,S,9,975
M,1003973,B,9,850
M,1003963,S,9,900
M,1003950,S,10,950
X,1003968,B,7,775
M,1003973,B,2,850
M,1003958,S,6,975
M,1003964,S,7,925
M,1003964,S,1,925
M,1003952,S,4,925
M,1003960,B,6,875
M,1003969,B,8,800
M,1003971,B,2,800
M,1003965,S,5,1000
M,1003960,B,7,875
M,1003811,B,10,775
M,1003950,S,4,950
M,1003966,S,6,925
X,1003971,B,2,800
M,1003966,S,2,925
M,1003960,B,8,875
M,1003969,B,4,800
M,1003970,S,10,925
M,1003965,S,1,1000
M,1003960,B,6,875
M,1003967,B,8,825
M,1003963,S,7,900
M,1003964,S,8,925
M,1003965,S,5,1000
M,1003958,S,9,975
M,1003958,S,5,975
M,1003958,S,3,975
M,1003963,S,5,900
M,1003920,B,3,775
M,1003973,B,10,850
M,1003918,B,7,800
M,1003948,B,10,850
M,1003967,B,4,825
A,1003975,B,1,825
M,1003950,S,6,950
M,1003948,B,3,850
M,1003923,S,9,925
M,1003958,S,5,975
M,1003972,B,10,775
M,1003969,B,3,800
M,1003973,B,6,850
M,1003958,S,10,975
M,1003958,S,2,975
M,1003811,B,4,775
A,1003976,S,9,1000
M,1003948,B,4,850
M,1003958,S,9,975
M,1003967,B,6,825
M,1003974,B,5,800
A,1003977,S,9,900
M,1003977,S,1,900
M,1003965,S,9,1000
X,1003961,S,1,1000
M,1003950,S,8,950
M,1003958,S,7,975
M,1003967,B,7,825
M,1003920,B,10,775
M,1003974,B,10,800
M,1003958,S,8,975
X,1003975,B,1,825
A,1003978,B,10,800
M,1003977,S,8,900
M,1003960,B,1,875
A,1003979,S,7,975
X,1003969,B,3,800
M,1003979,S,4,975
M,1003963,S,10,900
M,1003967,B,2,825
X,1003966,S,2,925
M,1003958,S,3,975
M,1003967,B,9,825
M,1003970,S,3,925
M,1003972,B,3,775
M,1003918,B,10,800
M,1003979,S,7,975
M,1003950,S,9,950
M,1003964,S,7,925
X,1003965,S,9,1000
M,1003976,S,2,1000
A,1003980,B,5,775
M,1003960,B,9,875
M,1003967,B,6,825
M,1003973,B,2,850
M,1003970,S,6,925
M,1003967,B,7,825
M,1003972,B,2,775
M,1003950,S,8,950
M,1003811,B,8,775
M,1003967,B,4,825
M,1003960,B,5,875
M,1003976,S,6,1000
M,1003976,S,4,1000
M,1003963,S,9,900
M,1003952,S,1,925
M,1003967,B,9,825
M,1003950,S,9,950
M,1003963,S,2,900
M,1003960,B,10,875
M,1003979,S,4,975
M,1003958,S,7,975
M,1003960,B,7,875
M,1003950,S,4,950
M,1003960,B,1,875
X,1003974,B,10,800
A,1003981,S,7,1000
M,1003981,S,4,1000
M,1003973,B,1,850
M,1003877,B,4,775
M,1003811,B,7,775
M,1003981,S,2,1000
M,1003948,B,5,850
X,1003980,B,5,775
M,1003918,B,1,800
M,1003972,B,6,775
A,1003982,S,2,975
A,1003983,B,2,775
M,1003967,B,2,825
M,1003983,B,1,775
M,1003972,B,1,775
M,1003877,B,10,775
X,1003918,B,1,800
M,1003967,B,3,825
M,1003950,S,7,950
X,1003948,B,5,850
M,1003973,B,9,850
M,1003952,S,6,925
M,1003967,B,7,825
A,1003984,S,9,975
M,1003977,S,5,900
M,1003960,B,5,875
M,1003960,B,9,875
A,1003985,B,3,850
A,1003986,B,9,825
M,1003977,S,4,900
M,1003811,B,9,775
M,1003963,S,1,900
M,1003967,B,4,825
A,1003987,S,6,900
M,1003978,B,4,800
M,1003982,S,5,975
M,1003986,B,6,825
M,1003978,B,9,800
M,1003960,B,4,875
A,1003988,S,10,900
M,1003967,B,7,825
M,1003952,S,9,925
M,1003970,S,1,925
M,1003977,S,9,900
M,1003960,B,3,875
M,1003973,B,1,850
M,1003977,S,3,900
M,1003811,B,8,775
M,1003920,B,1,775
M,1003977,S,4,900
M,1003964,S,6,925
M,1003985,B,9,850
M,1003976,S,3,1000
X,1003963,S,1,900
X,1003811,B,8,775
M,1003983,B,9,775
M,1003972,B,6,775
M,1003986,B,5,825
M,1003985,B,2,850
M,1003977,S,5,900
M,1003986,B,9,825
M,1003983,B,1,775
M,1003986,B,4,825
M,1003950,S,4,950
M,1003987,S,10,900
M,1003978,B,10,800
M,1003976,S,10,1000
M,1003950,S,3,950
M,1003960,B,7,875
M,1003970,S,10,925
M,1003978,B,3,800
M,1003960,B,5,875
M,1003877,B,8,775
M,1003960,B,1,875
M,1003972,B,10,775
M,1003986,B,5,825
X,1003976,S,10,1000
M,1003967,B,6,825
A,1003989,B,4,775
M,1003960,B,2,875
M,1003986,B,6,825
M,1003988,S,8,900
M,1003984,S,4,975
A,1003990,B,2,800
M,1003950,S,7,950
M,1003967,B,4,825
M,1003958,S,8,975
M,1003960,B,6,875
M,1003977,S,3,900
M,1003960,B,1,875
M,1003973,B,3,850
M,1003973,B,7,850
M,1003986,B,8,825
M,1003988,S,2,900
M,1003950,S,6,950
X,1003958,S,8,975
M,1003923,S,3,925
M,1003977,S,6,900
M,1003990,B,9,800
M,1003983,B,6,775
M,1003981,S,6,1000
M,1003960,B,6,875
M,1003960,B,1,875
M,1003960,B,9,875
A,1003991,B,10,825
M,1003982,S,6,975
A,1003992,B,9,875
M,1003986,B,7,825
M,1003981,S,1,1000
M,1003950,S,7,950
M,1003986,B,5,825
M,1003981,S,5,1000
M,1003981,S,8,1000
M,1003985,B,10,850
M,1003972,B,3,775
M,1003950,S,1,950
M,1003978,B,9,800
M,1003950,S,10,950
M,1003970,S,1,925
A,1003993,S,9,925
M,1003977,S,8,900
M,1003991,B,1,825
M,1003979,S,10,975
M,1003981,S,6,1000
A,1003994,B,5,850
M,1003982,S,5,975
M,1003982,S,8,975
M,1003970,S,10,925
M,1003981,S,7,1000
M,1003960,B,3,875
M,1003950,S,6,950
M,1003923,S,5,925
X,1003988,S,2,900
M,1003990,B,1,800
M,1003964,S,2,925
A,1003995,S,10,900
M,1003981,S,8,1000
M,1003994,B,2,850
M,1003950,S,1,950
M,1003995,S,8,900
M,1003923,S,2,925
M,1003877,B,3,775
M,1003950,S,10,950
M,1003989,B,6,775
A,1003996,S,1,950
M,1003991,B,8,825
M,1003984,S,7,975
M,1003985,B,8,850
M,1003979,S,4,975
A,1003997,S,1,900
M,1003982,S,10,975
M,1003992,B,1,875
M,1003996,S,7,950
M,1003997,S,9,900
A,1003998,B,2,825
M,1003987,S,4,900
M,1003996,S,4,950
M,1003992,B,2,875
M,1003981,S,6,1000
M,1003985,B,3,850
M,1003950,S,1,950
M,1003983,B,9,775
X,1003983,B,9,775
M,1003989,B,5,775
A,1003999,S,9,1000
A,1004000,S,4,900
M,1003984,S,3,975
M,1003960,B,1,875
X,1003999,S,9,1000
M,1003995,S,2,900
M,1003982,S,6,975
M,1003952,S,2,925
M,1004000,S,2,900
M,1003982,S,7,975
M,1003998,B,5,825
M,1003981,S,1,1000
M,1003982,S,5,975
M,1003967,B,1,825
M,1003989,B,2,775
M,1003981,S,4,1000
M,1003979,S,8,975
M,1003981,S,9,1000
M,1003960,B,6,875
M,1003984,S,6,975
X,1003998,B,5,825
M,1003984,S,9,975
M,1003996,S,3,950
M,1003977,S,5,900
M,1003989,B,10,775
M,1003990,B,6,800
M,1003967,B,7,825
M,1003920,B,5,775
M,1003979,S,4,975
M,1003990,B,9,800
M,1003992,B,6,875
M,1003970,S,5,925
A,1004001,S,10,975
M,1003993,S,10,925
M,1003973,B,5,850
M,1004001,S,6,975
M,1003950,S,7,950
M,1003967,B,2,825
M,1003986,B,8,825
A,1004002,B,6,775
M,1004001,S,2,975
M,1003972,B,4,775
M,1003990,B,4,800
M,1004000,S,7,900
X,1004000,S,7,900
M,1003989,B,7,775
M,1003989,B,10,775
M,1003989,B,5,775
X,1004001,S,2,975
M,1003950,S,9,950
M,1003982,S,3,975
M,1003987,S,10,900
M,1003990,B,9,800
A,1004003,S,10,1000
M,1003996,S,10,950
M,1003967,B,3,825
M,1003995,S,6,900
A,1004004,B,2,775
M,1003981,S,4,1000
M,1003950,S,7,950
M,1003994,B,3,850
M,1003950,S,6,950
X,1003990,B,9,800
M,1003979,S,5,975
M,1003995,S,3,900
M,1003978,B,10,800
M,1003986,B,5,825
M,1003920,B,8,775
M,1003923,S,6,925
M,1003996,S,3,950
M,1003986,B,1,825
M,1003992,B,9,875
M,1003950,S,7,950
M,1003978,B,2,800
M,1003987,S,6,900
M,1003986,B,8,825
M,1003967,B,8,825
M,1004003,S,3,1000
M,1003950,S,9,950
M,1003978,B,3,800
M,1003987,S,1,900
A,1004005,S,10,1000
A,1004006,S,8,900
M,1003978,B,6,800
M,1003986,B,6,825
A,1004007,B,10,775
X,1004003,S,3,1000
M,1003960,B,8,875
M,1003978,B,10,800
M,1003950,S,2,950
X,1003977,S,5,900
X,1003950,S,2,950
M,1003996,S,1,950
M,1003986,B,8,825
M,1003981,S,10,1000
M,1003877,B,1,775
M,1003978,B,8,800
M,1003981,S,7,1000
M,1003987,S,6,900
A,1004008,S,9,950
M,1004005,S,9,1000
M,1004005,S,6,1000
M,1003979,S,7,975
X,1003997,S,9,900
M,1003992,B,5,875
M,1003986,B,3,825
M,1003996,S,7,950
M,1004006,S,7,900
X,1003992,B,5,875
A,1004009,S,1,950
X,1003985,B,3,850
M,1003981,S,10,1000
M,1003986,B,2,825
M,1003967,B,3,825
M,1003973,B,6,850
M,1003960,B,2,875
M,1003981,S,5,1000
M,1004007,B,3,775
M,1004004,B,9,775
M,1004005,S,5,1000
M,1003987,S,1,900
M,1004008,S,8,950
X,1004009,S,1,950
M,1003970,S,9,925
X,1003993,S,10,925
M,1003978,B,1,800
M,1003970,S,4,925
M,1003984,S,1,975
M,1003978,B,4,800
M,1003970,S,9,925
M,1003982,S,9,975
M,1004008,S,1,950
M,1003973,B,4,850
M,1003984,S,7,975
M,1003996,S,9,950
M,1003979,S,2,975
M,1003981,S,9,1000
A,1004010,S,10,950
M,1003877,B,3,775
M,1003991,B,4,825
M,1003989,B,2,775
X,1003984,S,7,975
M,1003978,B,7,800
A,1004011,S,7,1000
M,1003996,S,10,950
M,1003978,B,6,800
M,1003978,B,1,800
M,1003877,B,4,775
M,1003960,B,9,875
M,1004004,B,4,775
M,1003978,B,3,800
M,1003982,S,3,975
M,1003995,S,9,900
X,1003996,S,10,950
M,1004005,S,2,1000
M,1003981,S,6,1000
M,1004011,S,10,1000
M,1003978,B,4,800
X,1003979,S,2,975
A,1004012,B,9,825
M,1004008,S,8,950
M,1003967,B,10,825
M,1003964,S,3,925
M,1003982,S,9,975
M,1003982,S,7,975
A,1004013,S,5,950
M,1003982,S,8,975
M,1003991,B,6,825
M,1003991,B,3,825
A,1004014,B,5,800
M,1003960,B,5,875
M,1004012,B,3,825
M,1003960,B,7,875
A,1004015,S,7,925
X,1004011,S,10,1000
M,1003981,S,2,1000
M,1004014,B,9,800
A,1004016,B,10,825
M,1004005,S,6,1000
M,1003981,S,10,1000
X,1003995,S,9,900
M,1004014,B,1,800
M,1004006,S,3,900
M,1003982,S,9,975
M,1004002,B,1,775
M,1003982,S,4,975
M,1003960,B,2,875
M,1004006,S,5,900
M,1004014,B,5,800
M,1004002,B,5,775
M,1004010,S,3,950
X,1003981,S,10,1000
M,1003967,B,3,825
M,1004014,B,3,800
M,1003994,B,5,850
M,1004005,S,8,1000
M,1004004,B,9,775
M,1004002,B,10,775
M,1003960,B,1,875
M,1004008,S,1,950
X,1004014,B,3,800
M,1003877,B,7,775
A,1004017,S,1,950
M,1004013,S,4,950
M,1004013,S,7,950
M,1003982,S,7,975
M,1003978,B,7,800
M,1004004,B,4,775
M,1004006,S,6,900
M,1003952,S,8,925
M,1004012,B,10,825
M,1003960,B,8,875
M,1003994,B,6,850
M,1004008,S,7,950
A,1004018,B,4,825
M,1003991,B,6,825
M,1004006,S,10,900
M,1003982,S,10,975
M,1003982,S,3,975
M,1003952,S,3,925
M,1003967,B,9,825
M,1004005,S,5,1000
M,1003994,B,9,850
M,1003960,B,4,875
M,1004008,S,10,950
M,1003960,B,7,875
M,1004005,S,7,1000
M,1003994,B,1,850
M,1003987,S,6,900
M,1003970,S,5,925
A,1004019,S,4,975
X,1004017,S,1,950
M,1003960,B,10,875
X,1003970,S,5,925
M,1004016,B,8,825
M,1003994,B,6,850
M,1004005,S,1,1000
M,1004002,B,4,775
M,1004010,S,4,950
M,1003960,B,5,875
M,1003960,B,7,875
M,1003973,B,7,850
M,1003978,B,9,800
X,1004010,S,4,950
M,1004008,S,6,950
M,1003952,S,8,925
M,1004013,S,1,950
A,1004020,B,1,850
A,1004021,S,5,975
M,1003978,B,7,800
X,1004015,S,7,925
M,1003877,B,9,775
M,1003960,B,4,875
M,1003994,B,3,850
X,1004013,S,1,950
M,1003964,S,8,925
X,1004016,B,8,825
M,1003964,S,4,925
M,1003960,B,6,875
M,1004020,B,9,850
A,1004022,S,2,900
M,1003920,B,7,775
M,1003986,B,3,825
M,1003877,B,3,775
X,1003952,S,8,925
M,1003989,B,10,775
M,1003967,B,7,825
A,1004023,S,2,1000
M,1003978,B,2,800
M,1003978,B,4,800
M,1003973,B,9,850
M,1003973,B,2,850
M,1003978,B,2,800
M,1004020,B,1,850
X,1003991,B,6,825
M,1003964,S,10,925
M,1004018,B,7,825
M,1003964,S,3,925
M,1004018,B,4,825
M,1003982,S,1,975
M,1003978,B,5,800
A,1004024,S,36,825
T,B,6,875
T,B,2,850
T,B,3,850
T,B,1,850
T,B,7,825
T,B,3,825
T,B,10,825
T,B,4,825
X,1004024,S,36,825
X,1003960,B,6,875
X,1003973,B,2,850
X,1003994,B,3,850
X,1004020,B,1,850
X,1003967,B,7,825
X,1003986,B,3,825
X,1004012,B,10,825
X,1004018,B,4,825
A,1004025,S,5,825
A,1004026,S,1,850
A,1004027,S,7,875
A,1004028,B,4,750
A,1004029,B,3,725
A,1004030,B,6,700
X,1004023,S,2,1000
X,1004005,S,1,1000
X,1004019,S,4,975
X,1004021,S,5,975
X,1003982,S,1,975
X,1004008,S,6,950
M,1004029,B,5,725
M,1003978,B,10,800
M,1004004,B,6,775
M,1003923,S,10,925
M,1004030,B,8,700
M,1003964,S,9,925
M,1003978,B,7,800
M,1003923,S,7,925
M,1004030,B,10,700
M,1004006,S,1,900
M,1004007,B,10,775
M,1004028,B,3,750
M,1004006,S,7,900
A,1004031,S,1,900
M,1004028,B,10,750
M,1004028,B,1,750
M,1004029,B,3,725
M,1004022,S,7,900
M,1003978,B,4,800
X,1004031,S,1,900
M,1004028,B,7,750
M,1004030,B,5,700
M,1004028,B,8,750
M,1004026,S,2,850
M,1003964,S,2,925
M,1004027,S,2,875
M,1004025,S,9,825
M,1004006,S,6,900
A,1004032,S,5,925
M,1004028,B,1,750
X,1004032,S,5,925
M,1004027,S,9,875
M,1003987,S,5,900
M,1004030,B,8,700
X,1003964,S,2,925
M,1004030,B,1,700
M,1004026,S,1,850
A,1004033,S,10,850
M,1004025,S,2,825
X,1004022,S,7,900
M,1004028,B,10,750
M,1004026,S,2,850
M,1004004,B,5,775
M,1003923,S,6,925
M,1003978,B,2,800
M,1004027,S,7,875
A,1004034,S,2,925
M,1003923,S,9,925
M,1004030,B,7,700
M,1004006,S,3,900
M,1003987,S,10,900
X,1004033,S,10,850
A,1004035,S,7,825
M,1003978,B,4,800
M,1004030,B,3,700
M,1003989,B,3,775
M,1004027,S,10,875
M,1004030,B,7,700
M,1004035,S,4,825
M,1004026,S,8,850
M,1003972,B,2,775
M,1004028,B,3,750
M,1004002,B,1,775
M,1004027,S,9,875
M,1004002,B,5,775
M,1004030,B,5,700
M,1004004,B,9,775
M,1003987,S,2,900
M,1003923,S,6,925
M,1003978,B,9,800
M,1004006,S,2,900
M,1004006,S,6,900
M,1003923,S,10,925
M,1004027,S,1,875
A,1004036,S,10,900
M,1004030,B,10,700
M,1004028,B,8,750
M,1004027,S,5,875
M,1004030,B,5,700
A,1004037,B,3,800
M,1004030,B,3,700
A,1004038,B,1,750
M,1004028,B,2,750
M,1004038,B,9,750
M,1004006,S,2,900
A,1004039,B,10,700
M,1004027,S,7,875
M,1004029,B,4,725
M,1004025,S,8,825
M,1004035,S,2,825
M,1004025,S,10,825
A,1004040,S,5,850
M,1003923,S,3,925
M,1004027,S,8,875
M,1003989,B,4,775
M,1004040,S,3,850
M,1004035,S,3,825
M,1004040,S,8,850
M,1004027,S,10,875
A,1004041,S,1,900
M,1004028,B,7,750
M,1004027,S,5,875
M,1004029,B,2,725
M,1003989,B,1,775
M,1003923,S,1,925
X,1004035,S,3,825
M,1004029,B,4,725
M,1004028,B,5,750
M,1004026,S,2,850
M,1003987,S,7,900
M,1004026,S,5,850
M,1004027,S,9,875
M,1004025,S,7,825
M,1004039,B,4,700
M,1004027,S,2,875
A,1004042,B,8,700
M,1004025,S,5,825
M,1004034,S,4,925
A,1004043,S,4,900
M,1004042,B,9,700
M,1003978,B,2,800
M,1004006,S,7,900
M,1004037,B,6,800
M,1004034,S,7,925
M,1004037,B,5,800
M,1004037,B,8,800
M,1003972,B,6,775
X,1004037,B,8,800
M,1004034,S,6,925
M,1003987,S,6,900
M,1004029,B,2,725
M,1004040,S,3,850
M,1004028,B,1,750
X,1004042,B,9,700
M,1004036,S,5,900
M,1004038,B,8,750
M,1004039,B,3,700
M,1004027,S,7,875
M,1003978,B,4,800
M,1004034,S,9,925
M,1004040,S,8,850
A,1004044,B,8,725
M,1004028,B,9,750
M,1003978,B,6,800
M,1004025,S,9,825
A,1004045,S,6,900
M,1003978,B,9,800
X,1004028,B,9,750
M,1004036,S,6,900
M,1003923,S,10,925
M,1004034,S,5,925
M,1003923,S,5,925
M,1003920,B,9,775
M,1004030,B,6,700
M,1004044,B,10,725
M,1003989,B,4,775
M,1003972,B,9,775
M,1004043,S,3,900
M,1003978,B,7,800
M,1004044,B,3,725
M,1003978,B,6,800
M,1004038,B,5,750
M,1004006,S,10,900
A,1004046,B,2,725
M,1004036,S,2,900
A,1004047,B,1,775
X,1003923,S,5,925
X,1004045,S,6,900
M,1004007,B,1,775
M,1004044,B,1,725
M,1004006,S,4,900
M,1003978,B,2,800
M,1004027,S,1,875
M,1003978,B,3,800
A,1004048,S,8,925
M,1004030,B,10,700
M,1004027,S,9,875
M,1003877,B,5,775
M,1004025,S,2,825
M,1004038,B,10,750
M,1003978,B,9,800
M,1004004,B,4,775
M,1004040,S,7,850
M,1004030,B,8,700
M,1004048,S,4,925
X,1004006,S,4,900
M,1004027,S,5,875
M,1004040,S,2,850
M,1004026,S,2,850
M,1004034,S,1,925
M,1004025,S,10,825
X,1004046,B,2,725
M,1004040,S,7,850
M,1003877,B,1,775
M,1003978,B,10,800
M,1004030,B,4,700
M,1004025,S,4,825
M,1004027,S,9,875
M,1003987,S,3,900
M,1004030,B,2,700
M,1004004,B,7,775
M,1004038,B,2,750
M,1004039,B,10,700
A,1004049,S,7,875
M,1004038,B,9,750
M,1003978,B,6,800
M,1004029,B,7,725
M,1004047,B,10,775
M,1004049,S,1,875
X,1004039,B,10,700
A,1004050,S,10,925
M,1004041,S,6,900
